id,user_id,sex,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
18347,448950,,2012-10-15 04:20:34,0,5,0,6,2,3,3,4,3,4,6,6,6,5,2,2,4,3,5,4,6
18348,448951,female,2012-10-15 04:25:31,3,6,4,5,4,5,4,2,0,0,6,1,6,2,5,2,1,1,5,6,5
18349,448957,male,2012-10-15 05:18:26,1,6,0,6,1,5,5,0,0,0,3,0,0,0,6,1,5,6,2,4,1
18351,448965,female,2012-10-15 06:38:20,4,6,6,6,4,6,5,4,1,4,4,6,6,5,5,5,2,6,5,6,4
18352,448967,male,2012-10-15 07:03:56,2,4,2,2,4,2,2,1,2,1,2,2,3,4,3,3,1,2,2,2,4
18354,448968,female,2012-10-15 07:46:37,2,6,4,6,1,4,1,0,0,1,5,0,6,3,3,4,6,1,6,2,5
18355,448969,female,2012-10-15 07:55:25,4,6,2,5,2,5,3,2,1,0,3,0,5,2,5,5,4,0,6,1,1
18356,448972,female,2012-10-15 08:41:46,2,5,4,6,5,3,4,0,0,0,3,1,6,3,5,4,4,5,4,5,4
18358,448974,female,2012-10-15 09:09:34,0,1,0,3,1,4,5,0,6,6,6,6,6,3,2,1,2,2,5,2,3
18361,448979,female,2012-10-15 12:02:02,3,4,2,5,4,2,2,3,0,0,5,1,5,5,4,2,1,5,4,2,3
18359,448980,female,2012-10-15 11:54:47,2,3,3,3,3,3,3,4,4,4,3,3,4,6,5,4,3,4,4,4,5
18360,448981,female,2012-10-15 11:57:35,3,4,4,0,3,4,0,1,0,0,0,0,0,1,4,4,1,2,5,3,1
18363,448982,,2012-10-15 12:36:48,6,6,6,6,6,6,6,0,0,0,0,0,1,0,1,4,5,4,5,1,4
18364,448983,female,2012-10-15 13:08:45,3,4,3,5,5,1,6,0,0,0,3,0,6,6,4,0,1,5,5,0,1
18365,448987,female,2012-10-15 14:01:36,1,3,2,4,1,3,3,2,6,6,4,4,6,6,4,6,5,4,5,3,3
18367,448988,female,2012-10-15 14:28:57,2,4,4,4,5,4,2,3,2,0,3,1,6,3,5,4,4,3,4,4,2
18366,448989,female,2012-10-15 14:12:09,5,6,6,5,6,5,5,6,5,6,4,6,6,6,4,4,2,4,4,2,4
18368,448991,female,2012-10-15 14:47:20,1,1,0,2,4,2,1,0,0,0,2,1,5,0,1,0,0,2,1,0,0
18369,448992,male,2012-10-15 15:15:18,4,6,0,4,4,3,6,1,3,0,0,3,1,0,3,6,5,6,5,5,1
18371,448995,female,2012-10-15 16:28:35,5,6,4,4,3,4,4,0,0,1,3,1,6,1,5,4,3,5,5,6,6
18370,448996,female,2012-10-15 15:59:56,6,6,4,5,6,6,5,5,2,1,1,2,5,5,5,0,3,5,4,3,4
18373,448997,male,2012-10-15 18:32:01,3,3,0,1,1,5,0,4,0,0,3,3,0,6,5,2,2,0,4,1,4
18372,448999,female,2012-10-15 17:19:21,3,6,3,3,6,2,5,2,3,2,4,6,6,6,5,0,2,6,3,6,4
18374,449011,female,2012-10-15 18:46:40,6,5,1,6,6,6,5,1,0,1,2,4,6,5,6,4,5,4,4,5,1
18376,449014,female,2012-10-15 19:22:51,2,4,2,1,6,3,5,4,0,0,1,0,6,0,5,1,6,1,4,6,6
18395,449015,female,2012-10-16 03:08:38,3,4,4,6,5,3,4,0,0,0,3,0,2,1,6,3,3,6,3,6,2
18377,449028,female,2012-10-15 20:34:36,6,6,5,5,4,6,4,4,1,0,3,4,3,1,6,2,2,5,4,4,4
18379,449033,male,2012-10-15 22:00:15,2,4,0,3,3,3,0,0,0,2,0,0,1,1,2,1,2,2,5,4,0
18378,449036,female,2012-10-15 21:55:09,1,4,3,6,5,3,4,3,1,4,2,5,4,5,5,5,2,5,5,3,6
18380,449040,female,2012-10-15 22:20:31,1,5,2,3,3,5,2,3,3,4,3,3,4,5,4,2,3,4,3,5,1
18383,449042,male,2012-10-15 22:42:45,4,6,4,5,5,3,4,1,0,0,0,0,1,0,5,1,1,1,3,6,1
18382,449043,female,2012-10-15 22:42:29,,,,,,,,,,,,,,,,,,,,,
18384,449044,female,2012-10-15 22:43:50,1,4,0,4,5,6,4,5,0,0,4,2,3,4,6,4,4,5,6,2,6
18391,449046,female,2012-10-16 01:05:04,0,4,0,3,0,1,1,1,0,0,4,0,6,2,1,0,1,0,2,1,2
18385,449047,female,2012-10-15 22:54:18,5,5,4,5,6,5,6,4,0,0,4,3,3,6,5,5,4,4,5,5,6
18386,449056,female,2012-10-16 00:06:44,3,6,6,6,4,6,4,6,3,6,1,6,6,3,5,4,4,4,5,4,6
18387,449058,male,2012-10-16 00:13:27,0,4,0,6,0,6,0,0,0,0,0,0,0,2,4,5,2,0,6,1,0
18388,449061,female,2012-10-16 00:27:45,2,4,2,4,3,5,4,1,0,1,2,1,3,1,2,2,1,2,3,2,2
18389,449063,female,2012-10-16 00:40:14,1,4,2,4,4,2,4,1,0,0,6,0,4,0,6,4,3,5,6,6,5
18390,449064,female,2012-10-16 00:45:57,3,5,4,2,5,3,2,0,0,0,0,0,6,0,4,0,1,2,3,6,0
18392,449066,female,2012-10-16 01:09:59,5,5,3,4,4,4,6,0,0,0,4,3,3,3,5,6,4,5,5,6,2
18393,449069,female,2012-10-16 02:13:20,3,6,6,6,4,5,5,5,6,6,5,6,6,6,5,2,2,6,6,6,3
18394,449075,female,2012-10-16 02:31:31,0,2,3,1,1,0,3,4,0,0,3,0,2,3,5,5,5,3,6,2,5
18400,449077,female,2012-10-16 03:58:50,1,4,1,4,3,4,3,0,0,1,4,0,4,2,2,2,1,4,3,3,2
18397,449079,male,2012-10-16 03:21:00,1,1,1,6,4,6,2,0,1,0,2,0,2,0,4,5,5,5,2,1,2
18396,449081,female,2012-10-16 03:14:47,2,3,2,2,1,3,6,4,4,3,6,6,3,6,5,5,5,1,4,5,5
18399,449084,female,2012-10-16 03:57:13,,,,,,,,,,,,,,,,,,,,,
18401,449087,male,2012-10-16 04:04:42,0,0,0,6,3,0,2,3,1,0,2,1,0,3,5,2,2,3,4,1,5
18402,449092,male,2012-10-16 04:28:54,1,3,1,4,2,6,1,4,0,0,0,0,0,0,6,6,3,4,6,3,4
18403,449097,male,2012-10-16 04:53:42,,,,,,,,,,,,,,,,,,,,,
18435,449099,female,2012-10-17 05:31:01,5,6,3,6,5,4,5,5,2,6,5,5,5,5,4,3,1,4,4,1,4
18404,449101,female,2012-10-16 06:03:51,1,6,1,6,1,5,1,4,4,3,6,4,6,6,6,2,3,6,5,6,5
18405,449110,female,2012-10-16 06:56:36,6,6,6,4,6,6,6,4,5,5,3,5,3,5,3,2,1,1,3,1,1
18407,449113,female,2012-10-16 08:28:32,3,6,3,6,6,6,5,3,0,3,3,6,6,3,3,4,4,1,6,1,6
18409,449117,female,2012-10-16 11:17:01,5,5,4,5,6,5,5,0,0,0,5,6,6,5,4,4,5,5,6,6,0
18408,449118,female,2012-10-16 11:16:04,1,3,5,4,1,1,4,2,1,5,4,5,6,4,4,4,3,2,4,2,5
18410,449120,female,2012-10-16 11:42:19,1,0,2,3,0,0,0,2,6,3,3,2,6,6,1,0,1,4,2,1,3
18411,449126,female,2012-10-16 13:19:27,5,5,4,5,4,4,4,3,5,4,2,4,6,6,4,1,4,1,2,3,1
18412,449127,female,2012-10-16 13:44:21,1,5,3,4,2,2,3,4,4,5,4,5,5,5,4,3,3,4,4,5,3
18414,449128,female,2012-10-16 13:58:11,5,6,5,4,3,3,5,0,0,0,4,2,6,0,6,4,4,4,3,5,2
18416,449129,female,2012-10-16 14:37:17,5,5,4,4,4,5,5,3,1,4,4,5,2,1,3,3,3,1,4,3,2
18413,449130,female,2012-10-16 13:55:33,4,6,4,5,5,5,4,2,0,3,5,2,6,1,5,5,5,3,5,1,4
18415,449133,female,2012-10-16 14:32:45,5,0,1,0,1,5,1,0,0,0,0,0,2,0,1,1,1,1,1,0,1
18417,449134,female,2012-10-16 14:47:22,5,4,5,5,4,5,5,4,3,5,4,4,4,,5,4,4,5,4,4,5
18419,449135,female,2012-10-16 14:56:46,0,3,0,0,0,0,0,3,0,0,0,3,1,6,3,2,3,2,3,0,4
18420,449142,female,2012-10-16 15:57:17,3,4,5,5,4,5,5,6,6,6,4,6,6,5,3,6,3,4,4,6,6
18421,449143,female,2012-10-16 16:05:14,1,6,5,4,2,2,1,3,3,3,0,4,5,6,6,2,2,5,3,4,6
18878,449146,female,2012-11-02 05:03:05,5,6,6,5,6,3,4,4,4,4,4,6,6,6,4,0,4,6,2,1,6
18422,449151,male,2012-10-16 18:50:41,4,5,3,5,5,5,5,6,1,1,3,0,3,0,6,5,4,4,6,4,5
18423,449152,female,2012-10-16 19:22:54,2,4,2,4,4,2,1,3,0,4,4,2,6,1,3,6,3,3,4,5,6
18424,449162,male,2012-10-16 19:49:42,,,,,,,,,,,,,,,,,,,,,
18425,449168,female,2012-10-16 20:26:29,4,6,1,5,4,1,0,1,4,2,6,5,5,0,4,4,4,5,4,4,5
18426,449172,female,2012-10-16 20:58:19,,,,,,,,,,,,,,,,,,,,,
18428,449174,female,2012-10-16 21:20:59,2,4,2,4,3,5,2,0,0,0,0,0,5,0,5,2,5,4,5,6,4
18427,449178,male,2012-10-16 21:17:31,0,4,6,4,2,6,2,0,3,0,0,0,1,0,3,2,1,6,3,3,1
18429,449190,female,2012-10-17 00:34:10,4,5,5,4,5,6,2,6,6,0,6,4,4,0,6,4,6,5,4,6,2
18430,449195,female,2012-10-17 02:32:07,3,5,6,6,0,5,3,3,0,1,5,6,4,5,5,5,1,4,5,3,3
18431,449199,female,2012-10-17 02:39:10,2,5,4,4,6,2,4,5,3,3,3,4,5,5,5,3,4,2,4,6,6
18432,449203,female,2012-10-17 03:37:02,1,5,2,5,4,6,4,4,0,0,5,5,6,4,2,5,2,0,3,6,3
18433,449205,female,2012-10-17 04:43:16,0,1,0,6,2,2,0,0,0,0,2,1,4,4,6,5,3,5,6,6,1
18434,449209,female,2012-10-17 04:59:09,4,5,1,5,5,2,3,3,0,3,4,6,6,1,6,5,3,5,5,5,6
18436,449211,female,2012-10-17 05:54:13,4,5,3,2,4,6,2,0,0,0,3,1,6,5,6,1,4,4,5,3,4
18437,449216,female,2012-10-17 07:53:40,1,5,2,5,4,4,4,1,2,0,0,2,5,6,6,1,4,3,6,6,3
18438,449218,female,2012-10-17 08:57:55,0,1,1,1,0,2,3,3,4,0,1,3,5,3,5,4,2,6,5,4,1
18439,449224,female,2012-10-17 10:45:56,2,5,5,6,6,5,6,5,1,4,6,3,5,5,4,2,1,4,1,5,2
17045,449226,female,2012-08-16 12:40:40,1,4,6,6,5,3,6,1,0,1,0,6,6,0,5,5,5,4,5,4,1
18441,449229,male,2012-10-17 12:30:47,5,5,4,6,5,5,3,2,0,0,2,0,2,1,5,2,4,5,6,4,3
18442,449235,female,2012-10-17 14:47:44,5,6,5,3,5,5,5,3,5,6,3,5,4,5,3,1,2,6,4,6,1
18443,449236,female,2012-10-17 15:06:21,4,6,6,6,5,5,6,5,5,5,3,6,6,6,6,4,5,5,6,4,4
18445,449238,female,2012-10-17 15:34:45,0,5,1,4,3,3,0,4,,1,6,0,6,1,5,0,4,2,4,1,1
18444,449244,female,2012-10-17 15:18:23,0,6,6,4,5,1,6,2,0,0,4,0,6,1,6,6,2,1,2,3,6
18447,449246,female,2012-10-17 15:55:24,3,6,5,6,5,4,2,4,0,2,2,1,3,4,5,1,1,5,4,2,1
18448,449247,female,2012-10-17 16:11:08,3,6,4,6,2,4,5,2,0,2,1,6,3,3,4,4,3,2,4,6,5
18451,449248,female,2012-10-17 17:11:06,1,1,1,4,3,1,1,4,5,1,2,2,4,1,5,2,4,4,4,4,4
18446,449249,female,2012-10-17 15:49:19,4,4,5,4,4,4,5,2,4,1,4,6,4,6,4,2,3,2,3,5,1
18449,449250,female,2012-10-17 16:13:30,3,6,6,6,3,3,5,5,0,0,6,6,5,6,6,4,6,4,6,6,2
18450,449254,male,2012-10-17 16:17:30,1,3,2,3,2,2,1,1,1,0,0,1,2,4,4,3,3,5,4,5,4
18452,449274,male,2012-10-17 20:33:38,4,5,1,3,3,3,1,1,0,0,2,0,1,1,5,1,3,1,2,1,5
18453,449277,female,2012-10-17 20:45:08,3,3,2,5,2,1,2,3,3,4,1,1,3,5,6,1,4,4,5,5,4
18456,449285,female,2012-10-17 22:08:11,3,2,2,4,6,0,5,6,1,1,4,6,5,6,2,0,2,6,6,5,3
18454,449286,male,2012-10-17 21:26:20,4,6,6,6,5,4,5,1,0,2,5,0,2,1,5,5,4,3,3,3,6
18457,449294,female,2012-10-17 22:25:54,5,6,6,2,6,3,4,3,0,5,0,2,6,0,6,5,6,6,6,6,3
18458,449297,female,2012-10-17 22:38:54,5,6,3,2,5,5,5,5,6,6,5,6,6,3,4,1,3,2,6,4,6
18459,449303,female,2012-10-18 01:31:01,2,4,2,3,2,2,3,1,0,2,1,3,4,2,4,4,4,2,4,5,3
18460,449305,female,2012-10-18 02:17:09,6,6,6,6,6,4,6,3,6,6,6,6,6,6,6,4,2,0,6,5,1
18461,449309,male,2012-10-18 03:17:49,3,5,4,5,6,4,4,3,5,5,3,5,4,2,4,3,3,5,3,4,2
18462,449310,female,2012-10-18 04:27:37,3,4,3,3,1,2,2,3,3,1,3,2,3,6,5,3,2,3,4,3,2
18463,449312,female,2012-10-18 04:49:26,0,0,0,5,0,0,1,6,2,0,2,3,4,0,5,6,6,1,6,6,6
18464,449315,male,2012-10-18 06:03:26,4,5,4,5,4,2,3,0,0,0,0,0,3,0,6,1,1,1,2,1,5
18465,449320,male,2012-10-18 08:00:40,0,0,1,2,1,3,1,0,0,0,1,0,0,0,3,2,2,4,2,3,1
18527,449324,female,2012-10-21 08:03:34,3,4,3,5,4,0,2,2,5,1,4,2,4,4,6,2,0,4,6,6,3
18466,449326,female,2012-10-18 10:20:08,1,2,1,1,1,1,1,1,0,5,2,2,5,1,4,1,3,4,2,1,6
18469,449328,female,2012-10-18 11:52:58,2,5,6,4,6,4,5,3,0,5,5,4,5,6,6,2,2,6,6,6,5
18468,449329,female,2012-10-18 11:17:27,2,5,1,3,1,3,3,0,0,0,0,0,2,1,5,2,1,2,5,2,2
18467,449330,female,2012-10-18 11:16:43,1,6,6,5,5,4,4,1,0,0,3,0,4,1,4,2,4,1,5,5,1
18470,449333,male,2012-10-18 12:12:26,4,6,6,6,6,6,6,0,0,0,0,0,0,6,4,5,4,4,5,3,5
18471,449335,female,2012-10-18 14:18:30,4,6,4,6,6,5,5,0,2,5,2,2,5,2,5,0,4,0,3,0,0
18472,449336,female,2012-10-18 15:13:16,5,4,3,5,5,3,5,4,5,5,5,5,5,6,5,2,3,3,3,3,5
38359,449337,female,2016-09-20 13:29:43,6,6,6,5,6,4,5,5,5,3,6,4,6,6,6,5,4,4,6,6,6
18474,449342,female,2012-10-18 16:08:31,0,6,4,6,6,5,5,5,0,3,6,0,6,2,6,2,4,6,6,6,5
18475,449343,female,2012-10-18 16:20:56,4,6,6,5,5,4,5,0,0,0,1,2,5,5,6,0,1,4,3,5,3
18473,449344,female,2012-10-18 16:08:06,3,4,5,4,5,4,5,4,1,2,1,2,5,2,5,1,5,3,4,3,2
18478,449366,female,2012-10-18 21:48:36,,,,,,,,,,,,,,,,,,,,,
18479,449371,female,2012-10-18 23:34:59,0,3,0,5,0,4,1,0,0,0,6,3,6,0,5,4,6,5,6,4,6
18480,449384,female,2012-10-19 03:06:12,2,5,2,5,4,3,4,0,0,0,1,1,1,0,3,2,0,3,3,4,0
18481,449387,female,2012-10-19 03:51:38,5,6,5,6,6,5,6,4,0,6,5,5,5,6,5,1,4,3,5,5,4
18482,449391,male,2012-10-19 04:58:01,6,6,2,5,6,6,4,0,0,0,5,3,0,4,3,4,3,0,0,0,3
18483,449401,female,2012-10-19 08:31:30,5,4,4,6,4,4,4,2,0,0,6,6,6,0,5,5,6,6,6,5,6
18484,449403,male,2012-10-19 08:53:25,4,6,6,6,5,4,3,1,2,1,2,3,2,1,4,3,5,5,6,2,5
18486,449404,female,2012-10-19 09:25:44,1,5,3,2,0,1,4,1,5,2,2,1,6,5,4,4,6,1,6,5,1
18485,449405,male,2012-10-19 09:23:09,3,5,5,6,5,5,5,1,0,0,2,2,2,1,5,6,4,3,5,5,6
18487,449406,female,2012-10-19 10:14:42,3,5,4,6,6,5,4,6,6,6,2,6,6,6,2,4,3,1,4,2,4
18488,449408,male,2012-10-19 11:27:07,0,5,0,5,4,4,4,4,1,2,5,3,3,1,6,4,5,3,4,5,6
18489,449420,female,2012-10-19 16:04:49,6,6,5,6,6,6,6,3,0,3,3,4,6,6,6,0,5,6,6,6,0
18490,449424,female,2012-10-19 16:39:38,2,3,3,4,2,0,3,6,2,6,3,5,6,1,3,1,1,1,5,1,5
18492,449425,female,2012-10-19 16:50:34,1,2,1,2,1,4,1,4,5,3,5,4,6,2,3,1,2,2,3,5,2
18493,449428,female,2012-10-19 17:17:36,3,4,3,4,3,3,2,3,0,4,2,3,4,1,5,4,3,5,4,5,4
18494,449437,male,2012-10-19 19:43:53,2,4,5,4,2,4,4,3,1,0,3,1,3,2,5,5,5,4,5,3,5
18496,449442,female,2012-10-19 20:43:45,3,3,2,2,4,1,2,2,1,2,4,3,5,4,5,4,4,3,4,3,4
18495,449445,female,2012-10-19 20:35:22,3,4,2,2,3,1,4,1,0,0,2,3,5,1,2,3,4,3,4,5,5
18497,449447,female,2012-10-19 21:37:41,1,4,2,3,0,1,2,5,0,3,5,3,6,5,5,5,3,5,5,5,4
18498,449450,female,2012-10-19 23:01:21,6,5,6,5,6,5,4,5,3,5,5,3,6,4,5,1,4,5,5,5,1
18499,449453,male,2012-10-19 23:29:40,1,4,1,6,2,6,1,4,0,0,3,0,2,5,6,4,4,4,6,2,3
18500,449462,female,2012-10-20 01:09:51,5,5,4,4,4,4,4,4,1,1,3,1,4,6,5,6,6,4,6,6,6
18501,449471,male,2012-10-20 03:39:32,5,6,4,6,3,4,4,0,0,0,0,0,0,1,5,2,1,4,5,4,1
33463,449475,male,2015-01-02 07:06:10,5,6,6,2,,5,4,2,0,0,0,0,3,0,6,6,5,6,5,6,5
18502,449476,male,2012-10-20 04:05:15,5,6,4,6,0,4,5,2,6,1,2,5,1,4,4,4,0,3,3,4,2
18503,449481,female,2012-10-20 05:07:11,1,2,6,6,6,1,6,0,0,0,2,1,6,0,5,3,1,5,5,2,4
18504,449484,male,2012-10-20 05:07:32,,0,,,,,,,,,,,,,,,,,,,
18508,449488,female,2012-10-20 07:02:04,4,5,4,5,3,3,4,2,0,0,0,0,3,0,4,4,2,6,4,0,1
18506,449489,male,2012-10-20 06:19:03,0,2,1,2,2,2,3,3,0,0,1,0,1,0,1,5,4,3,4,2,6
18505,449491,female,2012-10-20 06:10:08,2,4,4,4,1,2,2,3,1,1,2,2,3,0,6,4,4,5,3,6,6
18507,449492,male,2012-10-20 06:21:59,5,6,6,6,5,6,5,3,6,5,5,6,3,2,5,4,6,2,5,5,4
18509,449496,female,2012-10-20 07:32:34,2,5,5,5,3,4,5,6,6,6,5,6,6,6,5,4,4,5,5,5,3
18510,449498,female,2012-10-20 09:01:21,0,0,0,5,2,0,0,1,0,0,4,4,4,0,3,0,4,2,5,5,0
18511,449502,female,2012-10-20 11:58:29,4,2,1,2,3,2,5,3,2,1,1,1,4,2,4,0,1,2,2,4,0
18512,449508,male,2012-10-20 15:41:35,0,3,1,3,1,2,1,1,2,0,1,0,0,1,1,4,0,2,4,2,4
18513,449510,female,2012-10-20 16:53:34,0,2,2,1,1,2,1,0,0,0,3,1,3,0,6,5,2,3,4,5,1
18514,449512,male,2012-10-20 17:07:43,6,6,3,6,5,6,5,0,0,0,0,0,0,2,5,5,5,2,2,5,6
18515,449517,female,2012-10-20 19:47:36,1,5,1,5,4,3,3,0,0,1,5,5,6,4,2,6,6,4,6,6,4
18516,449529,male,2012-10-20 20:47:08,2,4,4,5,5,4,5,3,3,3,2,2,2,1,4,3,4,1,4,3,2
18518,449543,female,2012-10-20 23:58:18,3,3,3,3,4,5,3,4,2,4,6,4,6,1,3,2,1,4,3,3,0
18519,449548,female,2012-10-21 02:13:01,0,0,0,1,0,0,0,0,0,1,1,5,5,6,5,2,5,4,5,4,3
18522,449556,female,2012-10-21 04:13:55,,,,,,,,,,,,,,,,,,,,,
18523,449562,female,2012-10-21 05:00:40,5,6,5,6,6,5,6,5,1,0,2,1,5,3,2,1,1,1,1,3,2
18524,449563,female,2012-10-21 05:08:25,2,4,2,4,3,3,4,4,1,2,4,2,4,2,6,5,2,5,5,5,3
18526,449572,male,2012-10-21 07:00:31,1,1,1,3,1,2,2,0,0,0,0,0,0,1,4,1,1,3,2,5,0
18528,449581,female,2012-10-21 12:54:02,0,4,3,4,3,6,0,3,6,5,5,5,6,6,5,5,3,4,5,3,6
18529,449589,male,2012-10-21 16:21:47,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1,1,3,1,0
18530,449590,female,2012-10-21 17:19:06,6,6,4,6,5,3,3,2,5,2,0,6,6,5,5,6,6,3,6,6,6
18536,449599,male,2012-10-21 22:32:12,1,6,5,5,6,6,1,1,0,0,1,1,1,0,3,3,1,1,5,2,5
18531,449600,female,2012-10-21 19:05:28,4,4,0,4,4,6,0,2,6,0,0,0,5,5,2,3,5,5,5,6,3
18532,449604,female,2012-10-21 19:40:09,6,6,6,6,6,5,6,4,1,3,5,6,6,3,6,3,6,6,6,6,6
18533,449607,female,2012-10-21 20:38:00,6,6,6,6,6,6,6,5,6,6,6,6,6,6,3,4,4,6,5,6,5
18534,449614,female,2012-10-21 21:50:05,5,6,5,6,5,6,6,3,0,2,2,2,5,1,6,0,3,6,5,5,3
18535,449616,male,2012-10-21 22:07:17,1,4,1,4,5,5,5,5,1,0,5,2,4,0,4,5,3,5,5,4,4
18537,449617,female,2012-10-21 22:40:16,6,6,6,5,1,2,4,6,6,6,2,6,3,0,6,5,5,5,6,6,0
18538,449623,female,2012-10-21 23:12:53,2,6,3,5,1,5,4,2,0,0,2,1,5,2,5,1,1,4,5,5,6
18540,449628,male,2012-10-22 00:43:17,6,5,6,3,4,5,4,0,0,0,1,0,0,0,6,5,5,6,6,4,3
18542,449632,male,2012-10-22 01:23:37,3,6,6,4,5,6,6,5,5,6,4,5,4,6,4,5,4,5,5,6,3
18543,449638,male,2012-10-22 02:56:00,4,6,0,3,4,6,5,0,1,0,2,1,1,0,5,2,0,4,3,2,1
18544,449653,female,2012-10-22 04:40:15,0,4,1,3,2,4,2,4,2,1,4,3,6,3,6,5,5,4,6,6,5
18545,449660,female,2012-10-22 06:25:13,2,5,0,4,2,6,1,6,3,1,1,3,5,2,5,6,5,6,5,6,6
18546,449663,male,2012-10-22 07:18:08,3,6,1,5,6,2,3,2,0,2,5,5,4,1,4,0,1,2,2,3,1
18547,449664,female,2012-10-22 07:38:01,4,4,4,4,3,4,4,3,3,3,2,5,3,3,4,0,2,3,3,5,0
18549,449673,male,2012-10-22 10:23:08,5,6,5,6,6,4,5,5,1,1,1,1,2,1,6,2,3,4,5,1,4
18550,449675,male,2012-10-22 11:00:31,1,2,4,4,3,4,3,3,2,3,1,1,3,3,4,3,2,4,2,3,3
18555,449677,female,2012-10-22 11:50:20,3,6,5,5,6,1,5,6,3,4,1,6,6,6,6,0,1,5,2,1,0
18556,449678,female,2012-10-22 12:17:23,4,4,5,6,6,5,3,1,0,1,5,1,6,2,6,4,3,6,1,6,2
18554,449679,female,2012-10-22 11:44:26,2,6,2,5,6,3,6,5,6,5,3,5,4,4,5,4,2,6,3,4,1
18558,449684,female,2012-10-22 12:30:30,,,,,,,,,,,,,,,,,,,5,,
18561,449687,female,2012-10-22 15:06:02,4,6,1,6,6,6,6,1,4,1,6,0,6,5,4,1,2,1,3,6,2
18562,449693,male,2012-10-22 15:59:47,4,4,3,4,4,5,4,4,0,0,0,0,4,4,5,0,4,6,4,4,4
18567,449694,female,2012-10-22 16:33:43,0,5,3,3,1,2,5,2,0,1,1,6,6,5,4,6,6,6,6,6,2
18563,449695,female,2012-10-22 15:59:48,5,6,4,5,6,3,5,6,5,6,2,6,5,6,6,5,3,6,4,6,6
18566,449697,female,2012-10-22 16:27:49,2,5,5,6,5,3,6,1,0,2,6,6,6,5,4,2,2,4,6,6,2
18569,449698,female,2012-10-22 16:49:57,3,4,3,5,2,3,4,4,2,4,4,4,5,4,4,4,2,4,3,5,4
18568,449701,female,2012-10-22 16:44:16,6,6,6,6,6,0,6,0,0,0,0,0,6,0,6,0,2,6,2,0,0
18570,449707,male,2012-10-22 17:25:36,0,2,0,2,0,1,1,0,0,0,1,0,0,0,6,2,2,4,4,6,4
18571,449710,male,2012-10-22 18:19:15,4,4,5,4,4,4,5,3,3,5,3,3,2,4,6,5,5,4,5,4,4
18572,449712,female,2012-10-22 18:27:46,0,2,1,4,1,1,0,6,6,5,6,5,5,6,5,4,6,3,6,4,6
18573,449730,male,2012-10-22 20:57:43,1,1,2,3,4,2,3,1,1,1,3,2,3,4,6,4,4,5,4,1,3
18576,449731,male,2012-10-22 21:48:22,2,6,3,3,2,6,4,0,0,0,0,1,0,1,5,3,3,4,3,0,1
18574,449732,female,2012-10-22 21:13:40,6,6,6,5,6,6,5,4,0,1,5,3,6,3,3,5,4,1,5,1,3
18577,449737,male,2012-10-22 22:11:57,1,4,0,3,0,4,2,2,1,3,0,4,5,6,5,0,4,5,6,4,5
18579,449738,female,2012-10-22 22:27:51,3,6,3,6,4,0,5,1,0,0,4,6,6,2,6,5,6,6,6,3,6
18578,449739,female,2012-10-22 22:25:25,4,3,1,3,4,4,3,3,0,1,3,2,6,6,6,2,1,5,6,5,3
18584,449740,female,2012-10-22 23:06:48,6,6,3,6,5,5,6,5,1,3,6,6,6,3,6,6,5,6,5,6,4
18583,449742,female,2012-10-22 23:04:33,3,2,1,5,1,2,3,2,1,0,6,2,6,1,5,4,4,6,6,6,1
18581,449743,male,2012-10-22 22:57:58,6,0,2,1,6,0,0,1,0,0,5,0,0,0,6,4,5,6,6,6,6
18582,449744,female,2012-10-22 23:01:32,2,3,1,4,2,5,4,0,0,0,4,3,4,0,6,1,0,4,3,0,2
18585,449746,male,2012-10-22 23:46:48,4,5,4,5,5,5,5,1,1,1,0,2,2,4,5,3,4,4,3,5,4
18586,449751,male,2012-10-23 00:36:04,1,5,1,4,2,4,4,2,0,0,3,0,1,1,4,2,2,3,1,0,0
18587,449754,male,2012-10-23 01:54:27,4,5,3,4,5,4,3,2,1,0,0,0,0,4,3,3,3,3,3,5,3
18588,449755,female,2012-10-23 02:09:04,3,4,4,4,4,4,5,4,3,4,4,3,6,4,4,4,4,2,5,4,4
18589,449757,female,2012-10-23 02:44:05,1,4,0,3,0,4,1,6,1,0,0,6,5,6,2,0,2,6,4,6,6
18590,449761,female,2012-10-23 03:53:05,3,4,3,5,5,6,5,1,6,2,6,6,6,6,5,5,5,2,5,6,6
18591,449762,female,2012-10-23 04:22:09,2,4,3,3,6,6,4,2,3,1,3,3,6,6,5,4,5,5,5,6,4
18595,449771,female,2012-10-23 06:23:47,6,6,3,6,6,6,6,1,4,1,6,2,6,3,6,3,3,4,5,6,2
18594,449772,male,2012-10-23 06:14:48,4,6,4,4,3,4,2,2,0,0,1,1,4,4,6,5,5,6,5,6,5
18596,449774,female,2012-10-23 06:28:15,,,,,,,,,,,,,,,,,,,,,
18597,449776,female,2012-10-23 06:51:01,2,5,6,5,5,5,5,1,0,0,5,1,5,0,6,5,4,5,6,5,5
18598,449777,male,2012-10-23 07:03:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,3,3,4
